name,hostelid,city,date,reviewid,reviewtext,value,security,location,facilities,staff,atmosphere,cleanliness
BVJ Opera-Montmartre,82165,Paris,2018-07-17 00:00:00,review11590306,"bugs in the room
Only ONE key to share with all the roommates (it means...door always open to let everyone enter)
very low quality food for breakfast
no hair dryer available at the reception
only a few people in the staff were nice
no rules for the check in and the check out
no credit card accepted as a payment method
the only good things were the location and the beautiful old building
",4,8,8,2,4,4,2
BVJ Opera-Montmartre,82165,Paris,2018-07-15 00:00:00,review11546830,Great bed room. Tight compact washroom and facilities. Breakfast isn't really their strong point but what you get is the price you pay for. Ridiculously cheap. Great backyard. Thank for having me,10,10,6,4,10,8,10
BVJ Opera-Montmartre,82165,Paris,2018-07-14 00:00:00,review11551790,"No seats on the toilets or soap, mold in the hallway and showers. Very unclean.",4,4,8,2,6,8,2
BVJ Opera-Montmartre,82165,Paris,2018-07-14 00:00:00,review11549857,"Friendly staff. Breakfast was free but mostly breads and cheeses, the coffee was burnt. Beautiful, historic building and the location was excellent. Really just a place to sleep, though the outdoor courtyard was lovely. My friend and I were in a 4 bed female dorm but there was one set of bunk beds and the other was a bed with another pull out one in the middle of the floor. It meant absolutely no walking space and was certainly not advertised as a bed on the floor, it was advertised as bunk beds",8,8,10,6,10,6,10
BVJ Opera-Montmartre,82165,Paris,2018-07-09 00:00:00,review11569983,"It was by far the worst hostel I have ever stayed in. I stayed in a room for 10 people and they only had 4 plugs (only close to the door, not one for each bed) and we had to take turns charging our phones, also I couldn't be in my bed and near the phone at the same time. They didn't sell adaptors, but they said they did. The wifi didn't work properly. They don't have a public kitchen, which is ridiculous in a expensive city like Paris. The key to our room was broken and we had to share it. ",2,6,6,2,4,2,4
BVJ Opera-Montmartre,82165,Paris,2018-07-08 00:00:00,review11594732,"The hostel itself was absolutely gorgeous and very clean . I definitely enjoyed my stay here. The unfortunate thing is that while I visited my roommates were well into their 50s, there were also dozens of children there for a field trip, in conclusion not the best place to meet fellow backpackers. Location wise if you want to be right in the middle of all of the sights, this isn't for you. But if you don't  mind a 15-20min walk it's perfect.",8,10,4,8,10,2,8
BVJ Opera-Montmartre,82165,Paris,2018-07-07 00:00:00,review11567381,Lights in our room did not work. Shower drain was plugged. Toilets did not have seats. Bedrooms were dirty and sheets were ripped. Some beds were just mattresses on the floor. Coffee was served in bowls.,6,10,6,2,8,4,2
BVJ Opera-Montmartre,82165,Paris,2018-07-04 00:00:00,review11622444,Such an amazing location and so many great group activities that are available with this hostel!,10,10,10,10,10,10,10
BVJ Opera-Montmartre,82165,Paris,2018-07-04 00:00:00,review11501906,"Beautiful building and great location for exploring Montmartre. Not much of an atmosphere, but still a fun place to stay due to location. Near metro lines, so there is flexibility as well.",10,8,10,10,10,6,10
BVJ Opera-Montmartre,82165,Paris,2018-07-03 00:00:00,review11546169,"Very nice hostel, clean and very good location.",8,8,10,8,8,8,8
BVJ Opera-Montmartre,82165,Paris,2018-06-30 00:00:00,review11507684,Good Hostel. Wifi is now free. Sadly no lockers in rooms and need to pay for lockers. Sinks and toilets are not in the same room. Good location and fun atmosphere.,4,6,8,6,8,8,8
BVJ Opera-Montmartre,82165,Paris,2018-06-27 00:00:00,review11616679,Bedbugs! Right on my pillow crawling! I went to the desk asking what could be done and they moved me and another guy who had gotten bitten already! I had to go through my bag and clothes and once I was in the new room it also took me a long time to sleep and even when I did I always woke up since I feared there might be bedbugs there as well. I tried talking to the receptionist but they kept on pushing me off and telling me to email. I have emailed several times but they never responded...,2,2,4,2,2,2,2
BVJ Opera-Montmartre,82165,Paris,2018-06-27 00:00:00,review11508015,"The one thing I didn't like about this hostel was that they have no air conditioning. In a room that you are sharing with 12 other people, you can imagine trying to sleep in a humid 80+ degree environment.  The other thing that I didn't like is that the rooms have no lockers. so everyone  leaves their backpacks out in the open hoping that the last person out locks the room. I came from a hostel in Rome which had air conditioning, and individual lockers in the room. The breakfast is actually good",8,6,6,6,8,6,6
BVJ Opera-Montmartre,82165,Paris,2018-06-27 00:00:00,review11481296,"Generally good, too expensive for what you get but so is everything in paris. Really clean, nice staff, comfy beds, no lockers so thats un settling. You cant change the shower temperature so they are really hot, there is space to leave your bag if youre early. I had to move rooms and was not allowed in any room for 2 hours which was annoying. Wifi is really good. No power points at beds either. Overall was okay but probably wouldnt stay again.",4,4,8,6,10,6,10
BVJ Opera-Montmartre,82165,Paris,2018-06-26 00:00:00,review11511153,"The recipient looks great. Toilets, bathrooms and the room aren't that clean. I was in a 10-bed female dorm, there were two bed on the floor without a proper bed frame. There was no AC and we couldn't keep the window open as people were talking super loudly in the garden till late at night . It would be much better if people can be asked to return to their room after 11pm. The best part about the stay was the free breakfast. ",6,10,10,2,10,6,6
BVJ Opera-Montmartre,82165,Paris,2018-06-26 00:00:00,review11482004,"The hostel was very accommodating when we had to arrive before check-in time. The only downfall was that the bathrooms lacked ventilation and therefore smelled and were damp. However, the staff was great in addition to the free breakfast spread.",6,10,10,8,10,6,4
BVJ Opera-Montmartre,82165,Paris,2018-06-26 00:00:00,review11480390,"This property is infested with bed bugs. I was notified of this by a fellow traveller who was COVERED in bites. When we said that we did not want to stay there they refused us a refund and treated us very poorly. We slept in the cafeteria on their banquettes in order to avoid the bug infested rooms. Prior to the bug discovery, I tried to shower but the communal areas haven't been cleaned in weeks. The building also smells of mold. RUN away from this hostel. Find somewhere else to stay. Please!",2,2,4,2,2,2,2
BVJ Opera-Montmartre,82165,Paris,2018-06-25 00:00:00,review11490683,"Quite simple accommodation, just a bed in a room. The area could be a little noisy at night, making it difficult to get straight to sleep. Otherwise the place was comfortable and the staff helpful. Note that there are no lockers. The breakfast in the morning was quite good, including fresh baguettes. The entrance to the building is beautiful and the location is quite convenient to walk or catch the subway to the main attractions of Paris. The location seemed to be family friendly as well. ",10,6,10,8,8,8,8
BVJ Opera-Montmartre,82165,Paris,2018-06-25 00:00:00,review11477006,"Location was good. Disappointed there were no lockers in the rooms, but the place felt safe. Breakfast is ok. Showers were cold. Paid for a bed in a 10-bed dorm but there were actually 12, so felt cramped. Had to make do with a mattress on the floor for a bed.",6,6,10,6,8,6,8
BVJ Opera-Montmartre,82165,Paris,2018-06-25 00:00:00,review11474955,"Apart from the beautful, this hostel has little to offer. The staff does not give you a room key when you check in so you have to rely on the other roommates to let you in, and if they aren't there you have to go all the way back down to the lobby for another key. The showers only work if you hold down the button the entire time and attempt to bathe with one hand, and the toilets were always gross. There is also no a/c and its absolutely unbearable, at least in the summer. ",2,6,6,2,4,6,4
BVJ Opera-Montmartre,82165,Paris,2018-06-24 00:00:00,review11471925,"El staff es muy amable. En el cuarto que yo me quede (dorm 10 mujeres) no había aire acondicionado. No hay enchufes cerca de tu cama, solo alentar al cuarto. El desayuno es muy sencillo pero definitivamente te ayuda a matar el hambre! Hay una estación de metro muy cerca. ",8,10,6,6,10,6,8
BVJ Opera-Montmartre,82165,Paris,2018-06-24 00:00:00,review11463902,"I had a really great experience tho I doubt it's typical. I paid for a bed in the 10 bed all female dorm last minute. Yet in the end there were only 2 ppl including me in the room. Plus there's a door in the middle of the big room that sort of separates it into 2 small rooms. So essentially I had a room of 4 beds to my own. Naturally I had a lovely time. (Tho there's no plugs in my half of the room). (I could hear some noises, the weirdest one being someone playing an actual piano)",10,8,10,6,8,8,8
Boissiere,1651,Paris,2018-08-13 00:00:00,review11712078,"Great hostel! Location was great! It's very close to the metro, line 3. It wasn't in Paris city center but very close to it! I would stay here again. Rooms were clean and decent sizes (private ensuite). Not sure about dorms. The staff was also very friendly! Luggage storage was great as we got to spend the early part of the day around Paris before catching our train. ",10,10,10,10,10,10,10
Boissiere,1651,Paris,2018-08-09 00:00:00,review11713424,I really enjoyed my stay there.,10,10,10,10,10,10,10
Boissiere,1651,Paris,2018-07-14 00:00:00,review11576613,A nice room with a window to the street outside the hotel. Comfortable bed and bathroom. Good wifi. Quiet neighbourhood and not far from a Metro station.,6,8,8,8,10,8,8
Boissiere,1651,Paris,2018-06-30 00:00:00,review11535180,Cute place. Very nice staff,10,10,10,8,10,8,10
Bastille Hostel,263338,Paris,2018-09-09 00:00:00,review11800478,No wifi on the third floor and a weird shared key system. But it was cheap and had breakfast so not all bad! I would probably stay somewhere else next time but wasn't unhappy with my stay this go around. ,8,10,10,4,6,6,10
Bastille Hostel,263338,Paris,2018-09-03 00:00:00,review11770073,"Good hostel, would stay again.",8,6,8,6,6,6,8
Bastille Hostel,263338,Paris,2018-09-01 00:00:00,review11766439,Woman at the reception was rude ,6,8,10,6,2,6,8
Bastille Hostel,263338,Paris,2018-08-26 00:00:00,review11780604,"This hostel is a good price and a great location. It's located right next to Gare de Lyon and Place de la Bastille which is good for both walking and taking transit. I had a somewhat negative experience here, because my booking was lost so I had to change rooms every night. the Free breakfast is a dry baguette and some coffee so don't plan too heavily on that. some of the facilities felt like they were one step away from breaking. It's a budget place, so I would not expect too much. ",6,10,10,6,8,6,6
Bastille Hostel,263338,Paris,2018-08-13 00:00:00,review11684494,"Where do I start. They didn't give me a key to my room, I had to be let into my room every time I left to go to the bathroom. It was extremely hot. There wasn't a real locker in the room. They kick you out of the room to clean at 11 when your trying to catch up on sleep after travelling for 2 days. I wouldn't recommend this hostel to anyone. Staff wasn't great either.",2,2,6,4,4,4,6
Bastille Hostel,263338,Paris,2018-08-11 00:00:00,review11669027,"This was a terrible hostel to stay at. The amenities were okay. Breakfast was fine and the rooms were fine. The main problem was the staff. I booked here. Was charged three times. They switched my second night room, and proceeded to make me pay cash for the the second night again. They didn't have a key to the room so I had to be escorted there and once I was in my room, I couldn't leave because the door would lock behind me, so I couldn't use the washroom or shower. - staff were uncaring. ",4,4,4,6,2,2,4
Bastille Hostel,263338,Paris,2018-08-09 00:00:00,review11669708,Definitely the worst hostel I've ever been to. Extremely rude staff. ,2,2,2,2,2,2,2
Bastille Hostel,263338,Paris,2018-08-06 00:00:00,review11657567,"Staff ok, room clean, but all ugly and old.",6,6,8,4,6,4,8
Bastille Hostel,263338,Paris,2018-07-26 00:00:00,review11617084,"This hostel was decent for the price for a private room with a shower. However, the AC does not properly work and when you are on the 6th floor it's so hot you can barely breathe. I cancelled my second booking and stayed elsewhere because it was too hot. The sheets were also unwashed. If you stay here I recommend doing so during cooler months and maybe bring your own sheets. The free breakfast was nice and you are close to the metro though.",8,10,6,6,8,6,2
Bastille Hostel,263338,Paris,2018-07-25 00:00:00,review11596764,"I had a nice experience at this hostel, but the elavator was not working when we were there. Staff was very friendly, location was okay. I think the breakfast could be a bit more or just diverse, for example not the same every day. I was a bit dissapointed by the breakfast, but overall nice experience.",8,8,8,6,8,8,8
Bastille Hostel,263338,Paris,2018-07-22 00:00:00,review11583376,"Bad WiFi, very hot with no AC. Front desk people hardly will talk or look at you. The beds are squeaky and uncomfortable. There is one bathroom per 3 floors or so and I had to leave my room at 11AM for cleaning and I couldn't get back in until 3. I'd say that is no reason to put yourself through this if you are able to spend a couple more Euros ",2,6,2,2,2,4,4
Bastille Hostel,263338,Paris,2018-07-21 00:00:00,review11720813,"Overall a good hostel, great location, but was very warm at night and could be a little cleaner.",8,10,10,6,8,6,6
Bastille Hostel,263338,Paris,2018-07-10 00:00:00,review11541575,"They have a lockdown daily from 11:00 to 15:00. For me, this was a huge inconvenience. The staff members were not very nice. The elevator didn't work and had to carry bags up and down the 4th floor, but they didn't care to help.",6,8,8,6,6,8,8
Bastille Hostel,263338,Paris,2018-07-03 00:00:00,review11502610,"STAY FAR AWAY.
Spend the little extra money and get your self a real accommodation
The room was ok. The AC does not work, i suffered in very hot humid room throughout day/ night .. Bring your own towel because they don't provide i had to use my bed sheet.

Staff is hit and miss some are are rude some are nice
wifi isSOOOOOOO slow
you will be kicked out everyday 11pm-3pm for ""cleaning""
breakfast is a joke.

over all don't come here and waste ur money spend the extra few euros ",4,6,8,2,4,4,4
Bastille Hostel,263338,Paris,2018-07-02 00:00:00,review11515322,This place was severely below average. No AC and rumors of bed bugs. Left after 2 days despite having it for 3. Could not handle another night there. ,2,2,6,2,4,2,2
Bastille Hostel,263338,Paris,2018-07-01 00:00:00,review11522784,"The accommodations were advertised as having AC, which was broken upon our arrival. Given the warm temperatures outside and lack of ventilation in the rooms, we were unbearably hot and had to check out a night early. We would not have booked our stay if we had known there would not be AC. The cleaning staff also put my filthy suitcase on top of my bed, leaving dirt all over my pillow and sheets. I was told by the front desk receptionist that I would need to pay for clean sheets. ",4,6,8,4,4,4,2
Bastille Hostel,263338,Paris,2018-06-29 00:00:00,review11499950,They cancelled my booking!  ,2,2,2,2,2,2,2
Bastille Hostel,263338,Paris,2018-06-29 00:00:00,review11490423,Unsecure: there is a lockout from 11-3 where u are not allowed is your room AT ALL not even to get a jacket. At 10:30 someone walked in my room while I was getting dressed without knocking. This happened the second day as well but I made sure I was dressed. I had locked the door from the inside but apparently that is just false security. I felt very unsafe sleeping here knowing that several people could get into my room. Security was the biggest downfall but I could keep going. Don't stay here! ,4,2,4,2,2,2,2
Bastille Hostel,263338,Paris,2018-06-25 00:00:00,review11472349,"""Free wifi"" pretty much only worked in the common room downstairs, and it was very slow. The staff seemed like they'd gotten the complaint before and didn't care. The rooms only had 2 outlets, one of which was attached to a light. The hostel itself was in a convenient location, which made traveling easier.",6,6,8,6,8,6,8
Eurohotel St Denis,36568,Paris,2018-07-03 00:00:00,review11542307,"The man who was in the reception was so disrespectful. He didn't even speak english or made any effort. As he said, he only spoke french cause that is « the language spoken in France ». 
Moreover, the hostel was vert hot and we couldn't open the window because it was in the street side and everyone could see us (there wasn't any blind, just a thin curtain)",4,6,6,6,2,4,10
Eurohotel St Denis,36568,Paris,2018-07-02 00:00:00,review11572042,"Two words
BED BUGS
Saw bugs in bed horrid! Went down stairs asked for a refund. Which is not the worse the worse is when you go back home 
1. Didn't refund me gave me some dry Pasteur for free for breakfast
2. Has to throw out $400 worth of luggage 
3. Has to buy tons of cleaners to kill the bugs
4. Things that could not be cleaned had to be thrown away!!!
5. Itching 
6. The place is dirty 
7. The area is horrid I saw places no one would want to know exist in Paris
8. Cost hundreds!!!",2,4,2,2,2,2,2
Eurohotel St Denis,36568,Paris,2018-07-01 00:00:00,review11494094,The rooms are stuffed with beds and no moving space. Lot of noise and terrible wifi. The overall ambience and the neighbourhood is terrible. Rather pay a little more and stay in a better locality. Overall not VFM,2,4,2,2,4,2,2
Luna-Park Hotel,15767,Paris,2018-08-02 00:00:00,review11675790,"I stayed here for one night and I don't think I would have liked to stay for very much longer. The place is okay but it is very dated inside, the beds are very hard and there are no toilets in the rooms (toilets and showers are both down the hall, in different directions). The people at the front desk were nice. Definitely just a place for people passing through, no atmosphere or place to meet other travelers like at many other hostels. ",6,10,8,6,10,6,6
Luna-Park Hotel,15767,Paris,2018-07-24 00:00:00,review11592206,"Great location close to several subway stations. Friendly staff and decent rooms for just staying the night. The reception is open 24/7, so you don't have to worry about returning too late!",8,8,8,6,10,8,8
Luna-Park Hotel,15767,Paris,2018-06-29 00:00:00,review11492738,"It's in a good location, near to metro stations.
Our shower was broken and the bathroom is really small (double bed and ensuite).
In their hostel world page they say that they have Luggage Storage. I assumed it was a locker or something, but we had to leave the bags on the floor at the reception.
The housekeeping service was nice.",6,6,8,4,8,6,6
Hotel Gerando,47,Paris,2018-06-23 00:00:00,review11469206,"It's a decent little hotel quite near Metro and few minutes walk from Montmartre.
Although it was missing on the character the hotel was very clean and that's obviously very important.
It's a good place to book if you travel on a budget  and just look for a good night of sleep after a long day on the streets of Paris.",8,8,8,8,8,6,10
Hotel des Arts,12636,Paris,2018-08-07 00:00:00,review11690113,"I really enjoyed my stay at Hotel des Arts and feel it is a great value. It's very trendy, well located for walking into central Paris, and the front desk staff is exceptional. They all went above and beyond to make my stay pleasant. I would highly recommend them!",10,10,10,10,10,10,10
Pariscoree,95918,Paris,2018-09-10 00:00:00,review11812369,"Overall great experience. Make sure you check your email to know how to get in before you arrive! It's not in central Paris, however a short walk from the metro, a shopping centre, and plenty of food. The staff was a lovely family, they even let me store my bags there for a few hours while I waited for my train. As far as hostels go, very low key and chill environment. Comes with lockers, curtains on bed and free fruit. Thank you Pariscoree for the lovely stay ♥️",10,10,6,8,10,8,10
Pariscoree,95918,Paris,2018-09-01 00:00:00,review11819742,Staff was very nice and friendly. Close to metro and buses so easy to get around. Would definitely stay again,8,8,8,8,10,10,8
Pariscoree,95918,Paris,2018-08-18 00:00:00,review11737313,"Wasn't the best hostel. There was no environment and the location wasn't great in general. It is very close to the Paris subway though, which makes it quite a comfortable trip anywhere.",6,8,4,6,4,4,10
Pariscoree,95918,Paris,2018-07-27 00:00:00,review11604882," They were very friendly and helpful people who went out of their way to make us feel welcome! The location was also very good as it is only a 2 minute walk to the metro stop. However, it is worth noting that the 'mixed dorm' is not a proper room but rather has been set up in the corridor and so it can be difficult to sleep as the lights are kept on until very late and it is noisy. ",10,8,8,6,10,8,10
Pariscoree,95918,Paris,2018-07-11 00:00:00,review11594301,"Clean and safe, but there is only 1 shower for all of the guests (maybe 2 if you count the one we are not really supposed to use downstairs,) no lounge area, no activities, and shotty wifi. It is basically a family home with a hostel squeezed into the upper floor. The breakfast is decent and the staff is friendly enough. However, they could not even leave a baguette out for me when I asked if I could get my breakfast an hour or so early because I had to catch a train. ",6,10,6,6,6,4,10
Pariscoree,95918,Paris,2018-07-08 00:00:00,review11559212,"The hostel is a bit outside of the main Paris area, so its cheaper and you have to take the metro for 25 to get to the very center. it is small and has a positive athmosphere. the hostel is managed by a korean family and they are very friendly and helpful. its very clean. I did not like that the sleeping space is openly designed for the 4 beds in the middle, you can hear a lot of doors banging and people coming and going until late night. there are also only 2 toilettes and 2 showers for all bed",10,8,8,6,10,10,10
Pariscoree,95918,Paris,2018-07-04 00:00:00,review11505757,"Great place. Clean, nice hosts. Breakfast was great. Fresh fruit. I felt safe and happy there. It was definitely a more calm hostel environment. Had some great conversations and would recommend it to someone who likes to relax and chill. Location great because right on line with the 7 metro, which connects with everything. The host family is from South Korea, and a only a few speak English. They are all nice.

Thanks pariscoree, will be back one day",10,10,8,10,10,8,10
Pariscoree,95918,Paris,2018-06-29 00:00:00,review11491857,"Pros-courteous hosts, nice brrakfast, fresh fruits
Cons- cramped, Only 2 toilets, 1 shower & 2 sinks for 16 beds. 1 toilet seperate, rest all in one bathroom. Lockers are flimsy but my stuff was safe.

Nice place for small stay but interaction with dorm-mates was limited.",10,8,6,6,8,8,10
Pariscoree,95918,Paris,2018-06-22 00:00:00,review11660925,"My stay was wonderful! The hospitality was wonderful. It is a hostel, but its more like a community of travelers being invited into someones home. Breakfast is free and had around one table. The place was very clean. It is a little creeky, so be careful not to wake anyone up if your getting in really late. The location was perfect. You are just barely outside the touristy part of Paris. So it is easy and quick access to the biggest attractions but without all the dang people around all the time.",10,10,10,8,10,10,10
Hotel Du Globe,99002,Paris,2018-09-12 00:00:00,review11804387,The staff was great! Helpful and friendly. The security was great as well. The bed was as hard as a rock and the other guest coming and going were extremely loud. All the doors in the building seem to stick so they were constantly being slammed throughout the night. The cleanliness could definitely be improved and updates. The location was great for getting to the metro and walking around. It is next to some sex shops but the more I explored Paris the more this seemed to be a common thing.,6,10,10,4,10,4,4
Hotel Du Globe,99002,Paris,2018-09-04 00:00:00,review11805127,"Pros, friendly staff, located next to subway, lots of restaurants in the area, comfortable bed.
Cons. Door was hard to open and close, mold near the shower, shower head broken, made it hard to take a shower.

Located in a non child friendly area with sex shops, but a safe neighborhood.",4,8,6,4,10,6,6
Hotel Du Globe,99002,Paris,2018-08-29 00:00:00,review11769473,It was location right next to a strip club and on a street where there were a bunch of sex toy shops. We did not feel the safest walking back to the hostel at night. The room was okay but the bathroom located on the top floor had a strange smell. The tiles in the bathroom were disgusting and around the shower was also very nasty. If you stay here make sure you bring flip flops to walk around the whole hostel. The room i stayed in faced other rooms and the curtains on the windows were transparent,2,4,4,4,6,2,2
Hotel Du Globe,99002,Paris,2018-07-21 00:00:00,review11625999,"It is a cool old hotel. Shower facilities are sorta hard to get in and out of but it's europe. I liked having my own room. I loved the location and loved the atmosphere outside. Staff was easy to work with and they added another day for me with no issue, they also kept my bags. I was very very pleased! ",10,10,10,8,10,10,8
Hotel Le Terrage,16776,Paris,2018-08-03 00:00:00,review11647996,"The location was ok but we still had to catch a metro everywhere, the ibis budget was roughly the same price and I wish we'd have stayed there. With it being so hot we had to keep the windows open as there's no fan or air con. The noise that came from the building next door was so loud every night, so every morning all we wanted to do was sleep, which ruined the trip a bit. I'm usually an ""it'll do as long as there's a bed"" person, but all three of us found it hard to sleep. ",6,8,6,6,8,4,4
Hotel Le Terrage,16776,Paris,2018-07-05 00:00:00,review11617260,"It is fine, basic but clean and good price for pairs. Corridors do smell of cigarettes too but rooms smell fine.
Just be careful, they said they only needed to charge 1 night instead of 2. i thought i was getting a discount but turns out they took the other nights stay out a few days later of your bank account. They told me they only wanted to charge 1 night so i thought i was getting a discount. Just a little cheeky in my opinion. everywhere else usually just pay it all at the start",6,6,8,6,6,6,10
Cafe Hotel de l'avenir,65184,Paris,2018-08-25 00:00:00,review11763219,Amazing place to stay if you wanna be away from the city but close imenough to pop in and out. The nicest people ever!!,10,10,10,10,10,10,10
Cafe Hotel de l'avenir,65184,Paris,2018-06-29 00:00:00,review11536555,"Good place except it is difficult to take a taxi from the city. It is outside Paris and most taxis don't go outside the city. At day you can use the metro, but if you are going to hang out later than 12am be aware of that. 

Also, it does not have air conditioner. I stayed in July and it was very hot, it is difficult to sleep and it is very good to get to a cold room when you have been out under a hot sun all day long. You wont get that in this hotel. ",10,10,8,4,10,6,8
Trendy Hostel,93804,Paris,2018-09-16 00:00:00,review11815380,"I only stayed for one night and I wouldn't stay longer. The location is very far away from the center and it's a bit scary to walk in the area alone as a girl. There's a bad smell in the rooms.
The room that has a window to the street is always loud and people from the street can look inside.
Also didn't like the fact that there's a scale in the girls' bathroom ? I don't want to be reminded how fat I am on my vacation. Totally ruined my day.",6,6,4,10,10,8,10
Trendy Hostel,93804,Paris,2018-09-12 00:00:00,review11804826,"The location is okay, not in the centre but the metro is very convenient. The staff are also very helpful. The mattress is okay but the bed is worn out; the drainage in the bathrooms are not very well, and it makes it hard to have a good shower while the shower holder is broken, or the hook for clothes are broken, in the small shower rooms. Overall it's fine.",8,10,8,6,10,8,8
Trendy Hostel,93804,Paris,2018-09-11 00:00:00,review11802055,"Amazing hostel, located a bit far out but still a metro stop basically right next to the hostel so very easy to get places. Great atmosphere and the facilities leave nothing to be desired. Standard breakfast (cereal, toast, orange juice), costs around 2 euros. Very tidy and is cleaned every day, also check out at noon is all you need in life when you're shattered. The people working there are incredibly helpful, especially Hadiya who checked me in, super cheerful and friendly guy",10,10,8,10,10,10,10
Trendy Hostel,93804,Paris,2018-09-11 00:00:00,review11797655,"Very friendly staff. 
Spacious rooms.",10,10,10,10,10,10,10
Trendy Hostel,93804,Paris,2018-09-06 00:00:00,review11819370,"This is a lovely little hostel, the staff are very friendly and helpful, there is a comfortable lounge and a kitchen. The location can feel a little bit out of the way but you're right next to a metro station so it's fine really. The area is very quiet at night so you can get a good night's sleep and not get woken up by drunks or loud traffic, when I go back to Paris I will stay here again. ",10,10,8,10,10,8,10
Trendy Hostel,93804,Paris,2018-08-30 00:00:00,review11753899,"The staff of the Trendy Hostel was so incredibly kind the moment I walked in. I was just staying for a night, but they gave me suggestions and made me feel welcome. Checkout is at 12, but they will hold onto your bags for free, and even have a shower you can use once you check out. ",10,8,6,10,10,10,10
Trendy Hostel,93804,Paris,2018-08-29 00:00:00,review11755930,"This hostel has a serious bedbug infestation. As others have mentioned (take a look at reviews on Google) the hostel is infested. I immediately found a dead bedbug in the bed, and lifting the mattress revealed the signature black markings of droppings in all the corners of the frame. I addressed this with the front desk, who clearly knew this was an issue. She offered me a bed change in the same room: more dead bugs and markings over the wall. Refused a refund for money I'd paid 10 minutes prior",2,2,2,2,2,2,2
Trendy Hostel,93804,Paris,2018-08-28 00:00:00,review11746218,"Personnel hyper accueillant, c'est dommage car les personnes qui partageaient le dortoir n'étaient pas très respectueuses du sommeil d'autrui. C'est le seul bémol sinon très bien ",10,8,10,10,10,8,8
Trendy Hostel,93804,Paris,2018-08-24 00:00:00,review11746383,"Great stay , awesome staff , close to the main metro rail station that goes into the center of the city. ",10,10,10,10,10,10,10
Trendy Hostel,93804,Paris,2018-08-23 00:00:00,review11723195,"Everything was great honestly, except there's not much to do around the hostel, expect a good transit ride to anywhere Though it's worth it for the price, Paris transport is pretty easy to use. The staff is pretty chill and the atmosphere is casual & comfortable. The room was very ACed at night it got really cold and made it hard to sleep. Good thing i had an extra blanket. The place is kept neat and tidy and the wifi connection is pretty good! A weird strong smell in  washroom in room 5 though.",10,10,6,6,8,8,8
Trendy Hostel,93804,Paris,2018-08-23 00:00:00,review11722763,"This hostel was great. A little compact but everything was so clean, the workers were very helpful & 24/7 assistance was great especially since I arrived quite late. First time I've stayed in France & had good AC, too!!! Definitely recommend. ",10,10,6,10,10,10,10
Trendy Hostel,93804,Paris,2018-08-20 00:00:00,review11748411,"We stayed in this hostel for a total of 3 nights. When I got back home I started breaking out in hives! After reading the reviews I've confirmed that yes! In fact this Hostel has BED BUGS! Do yourself a favor and do not check in this hostel. Bed bugs are so hard to get rid off. Most likely all of the mattresses are  infested with bugs. I regret not paying the extra money to stay at hotel. Now, I'm covered in bites and fear that I might have brought some bugs home in my luggage. ☹️",2,2,2,2,2,2,2
Trendy Hostel,93804,Paris,2018-08-17 00:00:00,review11751432,"I stayed one night here, area surrounding the hostel was a little strange, I wouldn't want to walk around alone at night especially for females. Staff was super nice and accommodating. Breakfast is FREE!!!! Locker storage is pretty small but travel backpacks 50l should fit no problem, mine did. And it's very clean and excellent place to meet some friends. ",10,10,6,10,8,10,10
Trendy Hostel,93804,Paris,2018-08-17 00:00:00,review11705820,"Trendy Hostel definitely kept the Parisian Vibes with their ""trendy"" lounge, quiet location, fun people, easy metro access and more. It was for sure worth our money $$$$$$ ",8,8,8,8,8,8,8
Trendy Hostel,93804,Paris,2018-08-17 00:00:00,review11700856,Nice little hostel with friendly staff. It is situated quite far from the city centre but the price compensates the distance. Everything was great apart from the bed bugs!! ,8,8,4,8,6,6,6
Trendy Hostel,93804,Paris,2018-08-16 00:00:00,review11697676,First time visiting a hostel and loved it! Friendly staff and good rooms. ,10,10,10,10,10,10,10
Trendy Hostel,93804,Paris,2018-08-15 00:00:00,review11699321,"There are many other hostels to choose from in Paris, I would not go with this one again. I had to leave early and find a different hostel because of a bedbug infestation and my whole body was covered in bites. This is not the staff's fault and they tried quickly to clean the place, but I think because this is one of the cheapest hostels, you'll get more people who are bringing in bugs and that can really ruin your whole trip. I woke up with a swollen hand one day due to so many bug bites. ",4,8,6,6,8,4,2
Trendy Hostel,93804,Paris,2018-08-13 00:00:00,review11709296,"Check in was simple and easy, front desk was friendly. We did not Sleep at this hostel due to suspision of bed bugs. Later on reading reviews we found out there was an infestation of bed bugs. This should have been disclosed right away! Even before we checked in. Location is far from major Paris attractions. Not worth our money. ",2,4,4,6,6,4,2
Trendy Hostel,93804,Paris,2018-08-12 00:00:00,review11689430,"For a cheap place to rest ya head, it wasn't bad. Pretty weird location though - felt v suburban. My man complaint was the guy who checked me in was uncomfortably flirty - writing his name down on a piece of paper for me so I could ""tell my family there were still gentlemen left"" etc etc. Apart from that, my experience was fine, but that incident made me feel super uncomfortable. The rest of the staff were nice though! Cheap breakie in the morning too. ",10,8,4,10,4,6,6
