hostelid,address,name,city,url
102834,"4-\u00ad7 Hisamatsucho Nihonbashi, Chuoku",GRIDS TOKYO NIHOMBASHI EAST HOTEL&HOSTEL,Tokyo,https://www.hostelworld.com/hosteldetails.php/GRIDS-TOKYO-NIHOMBASHI-EAST-HOTEL-and-HOSTEL/Tokyo/102834
101241,"1-1-22, Hyakunincho, Shinjyuku Ku",Hikari House,Tokyo,https://www.hostelworld.com/hosteldetails.php/Hikari-House/Tokyo/101241
266642,"1-18-8 Higashi Komagata, Sumida-ku",Iza Tokyo Asakusa Guesthouse,Tokyo,https://www.hostelworld.com/hosteldetails.php/Iza-Tokyo-Asakusa-Guesthouse/Tokyo/266642
1133,"10-5 Hongo, 5-Chome, Bunkyo-Ku",Homeikan,Tokyo,https://www.hostelworld.com/hosteldetails.php/Homeikan/Tokyo/1133
88791,"6-24-16 Higashi Nippori, Arakawa ku",RYOKANï¼HOSTEL WASABI Nippori,Tokyo,https://www.hostelworld.com/hosteldetails.php/RYOKANHOSTEL-WASABI-Nippori/Tokyo/88791
101399,"1-19-10 Higashi-Oi, Shinagawa",ARTnSHELTER,Tokyo,https://www.hostelworld.com/hosteldetails.php/ARTnSHELTER/Tokyo/101399
93939,5-32-21 Nakano,YADOYA Guesthouse Orange,Tokyo,https://www.hostelworld.com/hosteldetails.php/YADOYA-Guesthouse-Orange/Tokyo/93939
47084,1-17-2 Asakusa Taitou-ku,Khaosan Tokyo Kabuki,Tokyo,https://www.hostelworld.com/hosteldetails.php/Khaosan-Tokyo-Kabuki/Tokyo/47084
286271,"1-21-6, Azumabashi, Sumida-ku",3Q House - Asakusa Smile,Tokyo,https://www.hostelworld.com/hosteldetails.php/3Q-House-Asakusa-Smile/Tokyo/286271
22747,"2-40-7 Ikebukuro, Toshima-ku",Sakura Hotel Ikebukuro,Tokyo,https://www.hostelworld.com/hosteldetails.php/Sakura-Hotel-Ikebukuro/Tokyo/22747
15493,2-16-12 Nishiasakusa Taito-ku Tokyo,Asakusa Hostel Toukaisou,Tokyo,https://www.hostelworld.com/hosteldetails.php/Asakusa-Hostel-Toukaisou/Tokyo/15493
276202,2-4-7 Nihonzutsumi taito-ku Tokyo,&And Hostel-Asakusa North-,Tokyo,https://www.hostelworld.com/hosteldetails.php/-and-And-Hostel-Asakusa-North-/Tokyo/276202
93095,"1-29-20, Higashiazabu, Minato-ku",Zabutton Hostel,Tokyo,https://www.hostelworld.com/hosteldetails.php/Zabutton-Hostel/Tokyo/93095
284498,"2-20-2, Kitaueno, Taito-ku, Tokyo",Hostel WAQWAQ Tokyo Ueno Asakusa,Tokyo,https://www.hostelworld.com/hosteldetails.php/Hostel-WAQWAQ-Tokyo-Ueno-Asakusa/Tokyo/284498
284499,"21-25 Daikyo-cho,hinjuku-ku,Tokyo",Hostel Pumpkey Tokyo,Tokyo,https://www.hostelworld.com/hosteldetails.php/Hostel-Pumpkey-Tokyo/Tokyo/284499
288767,"Kotobuki 3-12-1,Taito",Hostel Wahaku Kotobuki,Tokyo,https://www.hostelworld.com/hosteldetails.php/Hostel-Wahaku-Kotobuki/Tokyo/288767
281822,4-6-1 Kotobuki Taitoku Tokyo,TOKYO-W-INN Asakusa,Tokyo,https://www.hostelworld.com/hosteldetails.php/TOKYO-W-INN-Asakusa/Tokyo/281822
280503,"3-23-5, Ikejiri, Setagaya-ku, Tokyo",Tokyo Hostel ENISHI,Tokyo,https://www.hostelworld.com/hosteldetails.php/Tokyo-Hostel-ENISHI/Tokyo/280503
272910,"1-10-12, Nihonbashi-Bakurocho,Chuo-ku",Train Hostel HOKUTOSEI,Tokyo,https://www.hostelworld.com/hosteldetails.php/Train-Hostel-HOKUTOSEI/Tokyo/272910
272220,"13F 5-13-19 Ginza , chuo-ku Tokyo",The Prime Pod Ginza Tokyo,Tokyo,https://www.hostelworld.com/hosteldetails.php/The-Prime-Pod-Ginza-Tokyo/Tokyo/272220
291488,1-3-3 Higashi Kanda Chiyoda-ku,Kikka,Tokyo,https://www.hostelworld.com/hosteldetails.php/Kikka/Tokyo/291488
53367,"6-1-2 Higashiueno, Taito-ku",Stayto (former: Oak Hotel),Tokyo,https://www.hostelworld.com/hosteldetails.php/Stayto-former-Oak-Hotel/Tokyo/53367
98588,"8-26-1 Takasago, Katusika-ku",YAWP! backpackers,Tokyo,https://www.hostelworld.com/hosteldetails.php/YAWP-backpackers/Tokyo/98588
283389,"6-7-5, Soto-kanda, Chiyoda-ku, Tokyo",Hiromas Hostel in Akiba,Tokyo,https://www.hostelworld.com/hosteldetails.php/Hiromas-Hostel-in-Akiba/Tokyo/283389
74311,"2-1-4 Nishi-Asakusa, Taito-ku",Khaosan Tokyo Laboratory,Tokyo,https://www.hostelworld.com/hosteldetails.php/Khaosan-Tokyo-Laboratory/Tokyo/74311
274804,"Ueno 2-11-13, Tokyo Prefecture",Centurion Ladies Hostel Uenopark (Female only),Tokyo,https://www.hostelworld.com/hosteldetails.php/Centurion-Ladies-Hostel-Uenopark-Female-only/Tokyo/274804
269709,"1-8-2, Kami-Ikebukuro, Toshima-Ku, Tokyo",Good Diner Inn Copain,Tokyo,https://www.hostelworld.com/hosteldetails.php/Good-Diner-Inn-Copain/Tokyo/269709
275477,"4-30-5 Ryogoku, Sumida-ku, Tokyo",Khaosan World Ryogoku Hostel,Tokyo,https://www.hostelworld.com/hosteldetails.php/Khaosan-World-Ryogoku-Hostel/Tokyo/275477
267525,"1-29-9, Asakusa, Taito-ku",ENAKA Asakusa Central Hostel,Tokyo,https://www.hostelworld.com/hosteldetails.php/ENAKA-Asakusa-Central-Hostel/Tokyo/267525
283418,3-9-1 Sakuma-cho Kanda Chiyoda-ku,&And Hostel Akihabara,Tokyo,https://www.hostelworld.com/hosteldetails.php/-and-And-Hostel-Akihabara/Tokyo/283418
274006,"Tabata1-21-2 Kita-ku,Tokyo",Ikidane House,Tokyo,https://www.hostelworld.com/hosteldetails.php/Ikidane-House/Tokyo/274006
289672,"2-17-11, Nishiasakusa, Taito-ku, Tokyo",&And Hostel Asakusa Station,Tokyo,https://www.hostelworld.com/hosteldetails.php/-and-And-Hostel-Asakusa-Station/Tokyo/289672
290603,"7-19-10,Minami-senju,Arakawa-ku,Tokyo",Senju Tamuraya,Tokyo,https://www.hostelworld.com/hosteldetails.php/Senju-Tamuraya/Tokyo/290603
287001,"2chorme-11-1 azumabashi, sumida, Tokyo",Playsis East Tokyo,Tokyo,https://www.hostelworld.com/hosteldetails.php/Playsis-East-Tokyo/Tokyo/287001
290681,"6-6-9 Higashi Ueno, Taito-ku",Hostel Kura,Tokyo,https://www.hostelworld.com/hosteldetails.php/Hostel-Kura/Tokyo/290681
285883,"2 Chome 11-3 Nihonbashi-kakigaracho, Ch\u016b\u014d",With B,Tokyo,https://www.hostelworld.com/hosteldetails.php/With-B/Tokyo/285883
286220,"1-13-2 Ikebukuro, Toshima-ku, Tokyo",Ryoma Ikebukuro I,Tokyo,https://www.hostelworld.com/hosteldetails.php/Ryoma-Ikebukuro-I/Tokyo/286220
38400,"1-22-16 Kitashinagawa, Shinagawa-ku, Tokyo",Guest House Shinagawa-shuku Tokyo,Tokyo,https://www.hostelworld.com/hosteldetails.php/Guest-House-Shinagawa-shuku-Tokyo/Tokyo/38400
290768,4-1-26 Roppongi Minato-ku,The Wardrobe Hostel Roppongi,Tokyo,https://www.hostelworld.com/hosteldetails.php/The-Wardrobe-Hostel-Roppongi/Tokyo/290768
285893,"4-27-6, Senzoku, Taito-ku",Ikidane House Asakusa Hatago,Tokyo,https://www.hostelworld.com/hosteldetails.php/Ikidane-House-Asakusa-Hatago/Tokyo/285893
286076,"Kitaueno, 1-3-5, Taitoku,",Hiromas Hostel in Ueno,Tokyo,https://www.hostelworld.com/hosteldetails.php/Hiromas-Hostel-in-Ueno/Tokyo/286076
285896,"4-40-20,Koenjiminami,Suginami-ku",Koenji Junjo Hotel,Tokyo,https://www.hostelworld.com/hosteldetails.php/Koenji-Junjo-Hotel/Tokyo/285896
286830,Setagaya-ku Kitazawa 2-17-11,Shimokita Hostel,Tokyo,https://www.hostelworld.com/hosteldetails.php/Shimokita-Hostel/Tokyo/286830
291182,"Higashi-kmata 2-17-3 Ota,Tokyo",Japan Hostel Shinya Tokkyu,Tokyo,https://www.hostelworld.com/hosteldetails.php/Japan-Hostel-Shinya-Tokkyu/Tokyo/291182
264865,"1-17-7, Lumiere Buillding 7th Floor, Nishi Ikebuku, Toshima-ku",Book And Bed Tokyo Ikebukuro,Tokyo,https://www.hostelworld.com/hosteldetails.php/Book-And-Bed-Tokyo-Ikebukuro/Tokyo/264865
4662,"2-21-4 Kanda-Jimbocho, Chiyoda-ku, Tokyo,101-0051",Jimbocho Sakura Hotel,Tokyo,https://www.hostelworld.com/hosteldetails.php/Jimbocho-Sakura-Hotel/Tokyo/4662
90420,3-2-8 Haneda Ota-ku,328 Hostel & Lounge,Tokyo,https://www.hostelworld.com/hosteldetails.php/328-Hostel-and-Lounge/Tokyo/90420
11157,"2-16-12 Nishi Asakusa, Taito-ku",Asakusa Ryokan Toukaisou,Tokyo,https://www.hostelworld.com/hosteldetails.php/Asakusa-Ryokan-Toukaisou/Tokyo/11157
278014,"4-6-9, Narihira, Sumi ward, Tokyo",Oakhostel Sakura,Tokyo,https://www.hostelworld.com/hosteldetails.php/Oakhostel-Sakura/Tokyo/278014
46418,2-13-21 Shitaya Taitouku,Toco Tokyo Heritage Hostel,Tokyo,https://www.hostelworld.com/hosteldetails.php/Toco-Tokyo-Heritage-Hostel/Tokyo/46418
283855,"2-1-6, Kaminarimon, Taito",Hostel Chapter Two Tokyo,Tokyo,https://www.hostelworld.com/hosteldetails.php/Hostel-Chapter-Two-Tokyo/Tokyo/283855
282677,2F building 21-23-1\u3000Hyakunin-cho Shinjuku-ku,bnb+Shinjuku Castle,Tokyo,https://www.hostelworld.com/hosteldetails.php/bnbShinjuku-Castle/Tokyo/282677
284493,12-4 Arakicho Shinjuku-ku Tokyo,Tadaima Japan Shinjuku Ryokan,Tokyo,https://www.hostelworld.com/hosteldetails.php/Tadaima-Japan-Shinjuku-Ryokan/Tokyo/284493
76168,2-15-3 Kiyokawa Taito-ku,Juyoh Hotel,Tokyo,https://www.hostelworld.com/hosteldetails.php/Juyoh-Hotel/Tokyo/76168
281987,1-15-18  Haneda  \u014cta  Tokyo,Beagle Tokyo Hostel & Apartments,Tokyo,https://www.hostelworld.com/hosteldetails.php/Beagle-Tokyo-Hostel-and-Apartments/Tokyo/281987
271945,"3-7-2,Asakusa, Taito-ku, Asakusa",Asakusahotel Wasou,Tokyo,https://www.hostelworld.com/hosteldetails.php/Asakusahotel-Wasou/Tokyo/271945
272217,"Taito-Ku, Kuramae 2-6-7",MyCUBE by MYSTAYS Asakusa-Kuramae,Tokyo,https://www.hostelworld.com/hosteldetails.php/MyCUBE-by-MYSTAYS-Asakusa-Kuramae/Tokyo/272217
277899,2-8-5 Nishiasakusa Taito-ku Tokyo,Guest House Denchi,Tokyo,https://www.hostelworld.com/hosteldetails.php/Guest-House-Denchi/Tokyo/277899
269586,"Shinsencho 10-5, Shibuya-ku",Nadeshiko Hotel Shibuya (Female Only),Tokyo,https://www.hostelworld.com/hosteldetails.php/Nadeshiko-Hotel-Shibuya-Female-Only/Tokyo/269586
86643,"3-10-10. Sitaya, Taito-ku, Tokyo",1night1980hostel Tokyo,Tokyo,https://www.hostelworld.com/hosteldetails.php/1night1980hostel-Tokyo/Tokyo/86643
264449,"4-8 Kanda Sakumacho, Chiyoda-ku",Akihabara Hotel 3000,Tokyo,https://www.hostelworld.com/hosteldetails.php/Akihabara-Hotel-3000/Tokyo/264449
37256,"2-6-3 Kinshi, Sumida-ku",Capsule Inn Kinshichou,Tokyo,https://www.hostelworld.com/hosteldetails.php/Capsule-Inn-Kinshichou/Tokyo/37256
56097,"2-21-4, Yanagibashi, Taito-ku",Tokyo Sumidagawa Youth Hostel,Tokyo,https://www.hostelworld.com/hosteldetails.php/Tokyo-Sumidagawa-Youth-Hostel/Tokyo/56097
277072,"1-1-7 Kiyosumi, Koto-ku, Tokyo",Lyuro Tokyo Kiyosumi -The Share Hotels-,Tokyo,https://www.hostelworld.com/hosteldetails.php/Lyuro-Tokyo-Kiyosumi-The-Share-Hotels-/Tokyo/277072
275113,"2F 3-1-6 higashi-koujiya ota-ku,Tokyo",Guesthouse Sensu,Tokyo,https://www.hostelworld.com/hosteldetails.php/Guesthouse-Sensu/Tokyo/275113
272412,"4-1-12 Chuo, OK Building 2F, Edogawa-ku, Tokyo",Edo Tokyo Hostel,Tokyo,https://www.hostelworld.com/hosteldetails.php/Edo-Tokyo-Hostel/Tokyo/272412
282618,5F Nanwa building 1-23-10 Nishishinbashi MInato-ku,bnb+TripCommunityTokyo,Tokyo,https://www.hostelworld.com/hosteldetails.php/bnbTripCommunityTokyo/Tokyo/282618
273068,"1 Chome-5-6 Nihonbashibakurocho, Chuo-ku Tokyo",Japanize Guest House,Tokyo,https://www.hostelworld.com/hosteldetails.php/Japanize-Guest-House/Tokyo/273068
281075,"1-2-12 Sotokanda, Chiyoda-ku, Tokyo",Capsule Hotel Anshin Oyado Akihabara,Tokyo,https://www.hostelworld.com/hosteldetails.php/Capsule-Hotel-Anshin-Oyado-Akihabara/Tokyo/281075
272408,"Nihombashi Muromachi 2-4-7, Chuo-ku",Nihonbashi Muromachi BAY HOTEL,Tokyo,https://www.hostelworld.com/hosteldetails.php/Nihonbashi-Muromachi-BAY-HOTEL/Tokyo/272408
282675,3F Mikuniyotsuya building 2-5 Samon-cho Shinjuku-k,bnb+ Ikebana Okina Yotsuya,Tokyo,https://www.hostelworld.com/hosteldetails.php/bnb-Ikebana-Okina-Yotsuya/Tokyo/282675
66487,"1-4-5 Kajicho, Chiyoda-ku,",Capsule Value Kanda,Tokyo,https://www.hostelworld.com/hosteldetails.php/Capsule-Value-Kanda/Tokyo/66487
278139,6-8-7 Higashi-ueno,&And Hostel Ueno,Tokyo,https://www.hostelworld.com/hosteldetails.php/-and-And-Hostel-Ueno/Tokyo/278139
29483,2-20-1 Asakusa Taito,Sukeroku-no-Yado Sadachiyo,Tokyo,https://www.hostelworld.com/hosteldetails.php/Sukeroku-no-Yado-Sadachiyo/Tokyo/29483
273011,Adachi-ku Senjyu Yanagicho 19-1,Guesthouse Kagaribi,Tokyo,https://www.hostelworld.com/hosteldetails.php/Guesthouse-Kagaribi/Tokyo/273011
281072,"3-21-6 Shinbashi, Minato-ku, Tokyo",Capsule Hotel Anshin Oyado Shinbashi,Tokyo,https://www.hostelworld.com/hosteldetails.php/Capsule-Hotel-Anshin-Oyado-Shinbashi/Tokyo/281072
93709,"1-23-7, Takasago, Katsushika-ku",J's Backpackers,Tokyo,https://www.hostelworld.com/hosteldetails.php/J-s-Backpackers/Tokyo/93709
283587,"3-30-13 Nishi Kojiya Ota-ku, Tokyo",Hisayo's Inn,Tokyo,https://www.hostelworld.com/hosteldetails.php/Hisayo-s-Inn/Tokyo/283587
270313,"1-11-2 Kamiogi, Suginami-ku, Tokyo",Capsule Hotel Anshin Oyado Ogikubo,Tokyo,https://www.hostelworld.com/hosteldetails.php/Capsule-Hotel-Anshin-Oyado-Ogikubo/Tokyo/270313
272913,"1 Chome-12-27 okubo, Shinjuku-ku,Tokyo",Tokyo House Inn,Tokyo,https://www.hostelworld.com/hosteldetails.php/Tokyo-House-Inn/Tokyo/272913
281076,"2-7-8 Higashi Shimbashi, Minato-ku, Tokyo",Capsule Hotel Anshin Oyado Shinbashi Shiodome,Tokyo,https://www.hostelworld.com/hosteldetails.php/Capsule-Hotel-Anshin-Oyado-Shinbashi-Shiodome/Tokyo/281076
276190,"Shibamata7-12-19,Katsushika-ku,Tokyo",Shibamata FU-TEN Bed and Local,Tokyo,https://www.hostelworld.com/hosteldetails.php/Shibamata-FU-TEN-Bed-and-Local/Tokyo/276190
272749,"2-17-7 Morisita,Koto Ku ,Tokyo",Oak Hotel Edo,Tokyo,https://www.hostelworld.com/hosteldetails.php/Oak-Hotel-Edo/Tokyo/272749
277194,"2-12-4 Nagasaki, Toshima-ku",Sheena and Ippei,Tokyo,https://www.hostelworld.com/hosteldetails.php/Sheena-and-Ippei/Tokyo/277194
75092,"4F, 1-13-6, Ueno, Taito-ku",Tokyo Ueno Youth Hostel,Tokyo,https://www.hostelworld.com/hosteldetails.php/Tokyo-Ueno-Youth-Hostel/Tokyo/75092
280654,"Higashinihonbashi 2-25-4,Chuo-ku,Tokyo",Guest House TRACE,Tokyo,https://www.hostelworld.com/hosteldetails.php/Guest-House-TRACE/Tokyo/280654
282620,4F Kanda KS building 3-7-11 Iwamoto-cho Chiyoda-ku,bnb+ Costeln Akibaï¼Female onlyï¼,Tokyo,https://www.hostelworld.com/hosteldetails.php/bnb-Costeln-Akiba-Female-only/Tokyo/282620
54783,Chuoku Nihonbashi Yokoyamacho 5-8 5F,Hoshi Kai Kan,Tokyo,https://www.hostelworld.com/hosteldetails.php/Hoshi-Kai-Kan/Tokyo/54783
23395,"1-32-3 Hatagaya, Shibuyaku",Sakura Hostel Hatagaya,Tokyo,https://www.hostelworld.com/hosteldetails.php/Sakura-Hostel-Hatagaya/Tokyo/23395
266636,"4-18-16, Narihira, Sumid-ku",Tokyo Hutte,Tokyo,https://www.hostelworld.com/hosteldetails.php/Tokyo-Hutte/Tokyo/266636
96427,"1-8-8 Nishiasakusa, Taito-ku",Hotel Boston Club,Tokyo,https://www.hostelworld.com/hosteldetails.php/Hotel-Boston-Club/Tokyo/96427
281335,"3-6-14 Sumida, Sumida-Ku",Tamanoi Hostel 201/301,Tokyo,https://www.hostelworld.com/hosteldetails.php/Tamanoi-Hostel-201-301/Tokyo/281335
12220,1-5-3 Asakusa Taitou-ku,Asakusa Central Hotel,Tokyo,https://www.hostelworld.com/hosteldetails.php/Asakusa-Central-Hotel/Tokyo/12220
69769,"346-42 4F, Seogyo-dong, Mapo-gu",Dustin Guest House,Seoul,https://www.hostelworld.com/hosteldetails.php/Dustin-Guest-House/Seoul/69769
45617,"10-14, Yanghwa-ro 23-gil, Mapo-gu",Seoul I Guesthouse,Seoul,https://www.hostelworld.com/hosteldetails.php/Seoul-I-Guesthouse/Seoul/45617
83226,"366-37, Hapjeong-dong, Mapo-gu",Zzzip Guesthouse in Hongdae,Seoul,https://www.hostelworld.com/hosteldetails.php/Zzzip-Guesthouse-in-Hongdae/Seoul/83226
273421,"275-3, Changcheon-dong, Seodaemun-gu",Time Travelers Relax Guesthouse Seoul,Seoul,https://www.hostelworld.com/hosteldetails.php/Time-Travelers-Relax-Guesthouse-Seoul/Seoul/273421
99448,"457, Changcheon-dong, Seodaemun-gu",Time Travelers Party Hostel in Hongdae,Seoul,https://www.hostelworld.com/hosteldetails.php/Time-Travelers-Party-Hostel-in-Hongdae/Seoul/99448
279227,"142-13, Donggyo-ro, Mapo-gu",Neo Seoul Guesthouse,Seoul,https://www.hostelworld.com/hosteldetails.php/Neo-Seoul-Guesthouse/Seoul/279227
92281,"483-16, Seogyo-dong, Mapo-gu",Hongdae Lazy Fox Hostel In Seoul,Seoul,https://www.hostelworld.com/hosteldetails.php/Hongdae-Lazy-Fox-Hostel-In-Seoul/Seoul/92281
49185,"113-32, donggyo-dong, Mapo Gu",Hongdae Pencil Guesthouse & Hostel,Seoul,https://www.hostelworld.com/hosteldetails.php/Hongdae-Pencil-Guesthouse-and-Hostel/Seoul/49185
278521,"380-18, Seogyo-dong, Mapo-gu",Lazy Fox Den,Seoul,https://www.hostelworld.com/hosteldetails.php/Lazy-Fox-Den/Seoul/278521
35666,"503-19, Changcheon-dong, Seodaemun-gu",Kimchee Sinchon Guesthouse,Seoul,https://www.hostelworld.com/hosteldetails.php/Kimchee-Sinchon-Guesthouse/Seoul/35666
290766,"3rd Floor, 31, Toegye-ro 20-gil, Jung-gu, Seoul",The Cube Hotel,Seoul,https://www.hostelworld.com/hosteldetails.php/The-Cube-Hotel/Seoul/290766
85799,"14-38, Bogwang-ro 60-gil, Yongsan-gu",G Guest House Itaewon In Seoul,Seoul,https://www.hostelworld.com/hosteldetails.php/G-Guest-House-Itaewon-In-Seoul/Seoul/85799
85904,"43-45, Seosomun-ro, Seodaemun-gu",Kimchee Downtown Guesthouse,Seoul,https://www.hostelworld.com/hosteldetails.php/Kimchee-Downtown-Guesthouse/Seoul/85904
79412,"48, Insadong 14-gil, Jongno-gu",Insa Hostel Insadong,Seoul,https://www.hostelworld.com/hosteldetails.php/Insa-Hostel-Insadong/Seoul/79412
265891,"19-1 Wausan-ro 29ra-gil, Mapo-gu",Bunk Guest House,Seoul,https://www.hostelworld.com/hosteldetails.php/Bunk-Guest-House/Seoul/265891
95708,"79-67 Itaewon-dong, Yongsan-gu",Itaewon N Guest House,Seoul,https://www.hostelworld.com/hosteldetails.php/Itaewon-N-Guest-House/Seoul/95708
82551,"99-16 Itaewon-dong, Yongsan-gu, Bogwang-ro",Itaewon Hostel,Seoul,https://www.hostelworld.com/hosteldetails.php/Itaewon-Hostel/Seoul/82551
80406,Seoul Gangnam-gu Nonhyeon dong 112-5,Kimchee Gangnam Guesthouse,Seoul,https://www.hostelworld.com/hosteldetails.php/Kimchee-Gangnam-Guesthouse/Seoul/80406
100514,"331-18 Seogyo-dong, mapo-gu",Lian Guesthouse,Seoul,https://www.hostelworld.com/hosteldetails.php/Lian-Guesthouse/Seoul/100514
84661,"68, Usadan-ro 10-gil, Yongsan-gu",Haus Guesthouse,Seoul,https://www.hostelworld.com/hosteldetails.php/Haus-Guesthouse/Seoul/84661
47820,"570-16, Yeonnam-dong, Mapo-gu, Seoul",Kimchee Hongdae Guesthouse,Seoul,https://www.hostelworld.com/hosteldetails.php/Kimchee-Hongdae-Guesthouse/Seoul/47820
289595,"17, Hwanghak-dong, Jung-gu, Seoul",Urban Art Stay,Seoul,https://www.hostelworld.com/hosteldetails.php/Urban-Art-Stay/Seoul/289595
35533,"5 Sungkyunkwan-ro-4-gil, Jongrogu",Backpackers INSIDE,Seoul,https://www.hostelworld.com/hosteldetails.php/Backpackers-INSIDE/Seoul/35533
286644,"700-34, Yeoksam-dong, Gangnam-gu",YaKorea Hostel Gangnam,Seoul,https://www.hostelworld.com/hosteldetails.php/YaKorea-Hostel-Gangnam/Seoul/286644
41922,"19-3, Wausan-ro 1-gil, Mapo-Gu",Chingu Guesthouse Hongdae - Mr.Kim's branch,Seoul,https://www.hostelworld.com/hosteldetails.php/Chingu-Guesthouse-Hongdae-Mr-Kim-s-branch/Seoul/41922
90116,"2F, 22-4 Supyo-ro, Jung-gu",Blueboat Hostel Myeongdong,Seoul,https://www.hostelworld.com/hosteldetails.php/Blueboat-Hostel-Myeongdong/Seoul/90116
70177,"#508 5th Floor, Street No.1307 Seocho-dong, Seocho",The JA in Gangnam,Seoul,https://www.hostelworld.com/hosteldetails.php/The-JA-in-Gangnam/Seoul/70177
74324,"390-69 Yeonnam-dong, Mapo-gu",Whitetail Backpacker & Hostel,Seoul,https://www.hostelworld.com/hosteldetails.php/Whitetail-Backpacker-and-Hostel/Seoul/74324
286608,"Eoulimmadang-ro 1-gil, 7-3, Mapo-gu, Seoul, Korea",Seoul Cube Hostel,Seoul,https://www.hostelworld.com/hosteldetails.php/Seoul-Cube-Hostel/Seoul/286608
68185,"Yongsan-gu, Itaewon-dong 112-11",Sp@Itaewon Guesthouse,Seoul,https://www.hostelworld.com/hosteldetails.php/SpItaewon-Guesthouse/Seoul/68185
274100,"3F, 24, Yanghwa-ro 23-gil, Mapo-gu",Brownie Guesthouse,Seoul,https://www.hostelworld.com/hosteldetails.php/Brownie-Guesthouse/Seoul/274100
13831,"#302, 3rd floor Paradisetel Building, 159 -6 Dongk",Hongdae Guesthouse,Seoul,https://www.hostelworld.com/hosteldetails.php/Hongdae-Guesthouse/Seoul/13831
28458,"254-49, Huam-dong, Yongsan-gu",Banana Backpackers,Seoul,https://www.hostelworld.com/hosteldetails.php/Banana-Backpackers/Seoul/28458
268826,"347-14 3F, Seogyo-dong, Mapo-gu",Easytrip Guesthouse,Seoul,https://www.hostelworld.com/hosteldetails.php/Easytrip-Guesthouse/Seoul/268826
58226,"561-34 Yeonnam-dong, Mapo-gu",Hongdae Birdsnest Hostel,Seoul,https://www.hostelworld.com/hosteldetails.php/Hongdae-Birdsnest-Hostel/Seoul/58226
282755,"3F, 40, Sinchon-ro 2an-gil, Mapo-gu",NG House,Seoul,https://www.hostelworld.com/hosteldetails.php/NG-House/Seoul/282755
42477,"197-29 Donggyo-dong, Mapo-gu",Seoulwise Guesthouse,Seoul,https://www.hostelworld.com/hosteldetails.php/Seoulwise-Guesthouse/Seoul/42477
34680,"#105-19, 1ga, Seong-Book Dong, Seong-Book Gu",BJ Guest House,Seoul,https://www.hostelworld.com/hosteldetails.php/BJ-Guest-House/Seoul/34680
101565,"2nd floor, 28 Saechang-ro, mapo-gu",10 Guesthouse,Seoul,https://www.hostelworld.com/hosteldetails.php/10-Guesthouse/Seoul/101565
71694,"570-22, Yeonnam-dong, Mapo-gu",MR.COMMA guesthouse,Seoul,https://www.hostelworld.com/hosteldetails.php/MR-COMMA-guesthouse/Seoul/71694
272618,"Changsin-dong 329-18, Jongno-gu",Seoul Dalbit Dongdaemun Guesthouse,Seoul,https://www.hostelworld.com/hosteldetails.php/Seoul-Dalbit-Dongdaemun-Guesthouse/Seoul/272618
101001,"120-4, Itaewon-dong, Yongsan-gu",Philstay Itaewon,Seoul,https://www.hostelworld.com/hosteldetails.php/Philstay-Itaewon/Seoul/101001
72434,"46, Iksun-Dong, Jongno Gu",Yellow Brick,Seoul,https://www.hostelworld.com/hosteldetails.php/Yellow-Brick/Seoul/72434
61245,"65-101, Singil 1-dong, Yeongdeungpo-gu",Lodge 82 in Korea,Seoul,https://www.hostelworld.com/hosteldetails.php/Lodge-82-in-Korea/Seoul/61245
62928,"509-8, Yennam-dong, Mapo-gu",Twin Rabbit Hostel in HongDae,Seoul,https://www.hostelworld.com/hosteldetails.php/Twin-Rabbit-Hostel-in-HongDae/Seoul/62928
281141,"7, Myeongdong 8ga-gil, Jung-gu",Philstay Myeongdong Station,Seoul,https://www.hostelworld.com/hosteldetails.php/Philstay-Myeongdong-Station/Seoul/281141
285910,"2F 16 Jahamun-ro 10-gil, Jongno-gu, Seoul",Socuri Home Guesthouse,Seoul,https://www.hostelworld.com/hosteldetails.php/Socuri-Home-Guesthouse/Seoul/285910
70144,"6-153 Changjeon-dong, Mapo-gu",KpopStay,Seoul,https://www.hostelworld.com/hosteldetails.php/KpopStay/Seoul/70144
51139,"57, Gwansu-dong, 110-420",Fully Hong Hostel,Seoul,https://www.hostelworld.com/hosteldetails.php/Fully-Hong-Hostel/Seoul/51139
35175,"Hanil heights # 101,504-42 yunnam-dong, Mapogu",NAMU Guesthouse,Seoul,https://www.hostelworld.com/hosteldetails.php/NAMU-Guesthouse/Seoul/35175
13176,"178-65, Sungin-Dong, Jongno-Gu",Hostel Korea,Seoul,https://www.hostelworld.com/hosteldetails.php/Hostel-Korea/Seoul/13176
87668,"308-5, Sindang-dong, Joong-gu",YaKorea Hostel Dongdaemun,Seoul,https://www.hostelworld.com/hosteldetails.php/YaKorea-Hostel-Dongdaemun/Seoul/87668
75941,"38, Samil-daero, 32ga-gil, Jongno-gu",Fortune Jongno Hostel,Seoul,https://www.hostelworld.com/hosteldetails.php/Fortune-Jongno-Hostel/Seoul/75941
91860,"326-13 33 Wausan Ro 8, Seokyo-Dong, Mapo-Gu",Nanu Guesthouse Black Apartments Hongdae,Seoul,https://www.hostelworld.com/hosteldetails.php/Nanu-Guesthouse-Black-Apartments-Hongdae/Seoul/91860
